brand,model_year,mileage_km,engine_size_l,transmission,fuel_type,num_owners,condition_score,price
Toyota,2022,211096,3.4,Manual,Gasoline,1,8,11742
Toyota,2012,175914,1.4,Automatic,Electric,1,4,9764
Honda,2004,201480,5.0,Automatic,Gasoline,1,3,5767
BMW,2003,205604,2.6,Automatic,Gasoline,3,3,4144
Toyota,2013,190010,3.6,Manual,Gasoline,3,10,10807
Chevrolet,2007,10695,4.5,Automatic,Gasoline,4,8,18884
BMW,2008,231812,2.7,Manual,Electric,4,3,7676
Ford,2018,63499,4.1,Manual,Gasoline,3,8,20354
Hyundai,2002,28382,4.9,Automatic,Gasoline,1,2,14212
BMW,2004,19235,2.4,Automatic,Gasoline,3,5,14662
Hyundai,2020,198295,2.6,Manual,Electric,2,5,10557
BMW,2017,138438,4.6,Manual,Gasoline,3,7,16461
Ford,2000,163539,1.6,Manual,Electric,3,5,579
Toyota,2007,195388,1.1,Manual,Diesel,1,9,2712
Ford,2018,117468,4.6,Manual,Electric,4,3,15575
Toyota,2016,11764,4.3,Automatic,Diesel,2,9,23648
Toyota,2016,226968,4.9,Manual,Gasoline,2,1,9870
Hyundai,2010,118831,1.2,Automatic,Gasoline,2,3,7497
Chevrolet,2001,66836,1.6,Manual,Electric,3,4,9176
Ford,2005,36923,1.4,Automatic,Gasoline,1,6,7859
BMW,2021,100711,3.7,Manual,Gasoline,3,10,14922
Ford,2013,21292,3.4,Automatic,Electric,4,8,17629
Hyundai,2002,129913,2.4,Automatic,Gasoline,1,7,5567
Toyota,2011,137686,1.2,Manual,Diesel,2,8,11202
Hyundai,2003,25939,3.6,Automatic,Diesel,3,6,15303
Honda,2011,248772,3.3,Manual,Gasoline,1,6,5258
Honda,2012,23800,1.5,Manual,Gasoline,3,6,14993
BMW,2001,61440,4.6,Automatic,Diesel,1,3,9275
Hyundai,2001,159318,1.8,Automatic,Gasoline,2,10,3614
BMW,2014,132521,4.0,Manual,Diesel,4,4,8160
BMW,2022,188877,4.5,Manual,Electric,4,6,14253
Honda,2016,126327,3.3,Manual,Diesel,3,7,14022
BMW,2006,54648,2.0,Automatic,Gasoline,2,3,9497
Honda,2013,120192,2.2,Automatic,Gasoline,3,4,10303
Toyota,2011,192923,4.5,Manual,Diesel,3,6,8856
Hyundai,2016,167760,2.2,Automatic,Diesel,1,1,10399
BMW,2013,98498,4.0,Automatic,Gasoline,1,7,16500
Honda,2005,34764,5.0,Automatic,Gasoline,1,1,15214
Ford,2018,37470,5.0,Manual,Gasoline,2,10,23388
BMW,2005,174573,3.1,Manual,Electric,2,9,7416
Chevrolet,2017,62207,4.3,Automatic,Electric,3,10,19419
Toyota,2004,67157,5.0,Automatic,Diesel,1,9,17505
Toyota,2005,139288,2.5,Manual,Diesel,2,9,6003
Ford,2001,158144,2.0,Automatic,Electric,3,4,1666
Honda,2007,98778,1.5,Manual,Electric,2,2,8455
BMW,2014,135016,1.6,Manual,Diesel,3,7,10928
Honda,2014,129288,4.4,Manual,Electric,4,4,14111
Toyota,2010,173204,3.4,Manual,Diesel,1,5,6831
Honda,2021,115573,4.5,Manual,Gasoline,4,1,21735
Toyota,2021,125730,4.2,Manual,Diesel,3,10,17222
Honda,2000,153933,3.7,Manual,Electric,3,6,3176
Ford,2017,69186,3.4,Automatic,Electric,1,7,18169
Hyundai,2011,248205,1.2,Manual,Electric,1,3,5280
Ford,2011,9960,4.5,Automatic,Diesel,3,10,22223
Ford,2010,23781,2.7,Automatic,Electric,2,2,10414
Hyundai,2007,242677,3.2,Automatic,Diesel,1,10,5600
Hyundai,2006,36126,1.1,Manual,Gasoline,3,7,15007
BMW,2022,243217,4.7,Automatic,Gasoline,1,1,10948
BMW,2020,158650,4.6,Manual,Electric,1,2,14904
Ford,2001,111034,3.2,Manual,Diesel,4,3,5051
Ford,2010,22883,3.3,Automatic,Diesel,4,4,14937
Toyota,2021,34782,3.8,Automatic,Electric,2,5,19430
Toyota,2009,61387,2.1,Automatic,Diesel,1,4,14300
BMW,2002,153051,1.9,Automatic,Electric,3,10,4535
Chevrolet,2019,38746,3.7,Manual,Electric,3,3,14055
Chevrolet,2009,71266,1.4,Automatic,Gasoline,1,1,9730
BMW,2017,5056,2.8,Automatic,Electric,1,7,18865
Toyota,2013,36457,3.0,Automatic,Diesel,2,10,18888
Toyota,2017,138315,2.5,Automatic,Electric,2,6,13048
Chevrolet,2007,191103,1.7,Automatic,Gasoline,2,2,4155
Honda,2009,137773,2.4,Manual,Gasoline,3,2,9997
Honda,2021,192453,2.4,Manual,Diesel,4,3,14192
Toyota,2012,186510,3.0,Manual,Electric,2,8,9509
Honda,2020,78839,3.7,Automatic,Diesel,3,8,17749
Hyundai,2007,85636,4.9,Automatic,Diesel,2,10,10608
BMW,2003,247374,1.6,Manual,Electric,3,10,3131
BMW,2003,112697,4.5,Manual,Gasoline,1,10,16643
Toyota,2004,71483,2.1,Manual,Diesel,3,10,10273
Ford,2000,25505,3.4,Manual,Diesel,1,8,12057
Chevrolet,2016,142625,3.2,Automatic,Gasoline,3,7,16277
Toyota,2001,38525,3.2,Automatic,Electric,4,2,7048
Honda,2007,216474,3.9,Automatic,Electric,3,1,7084
Chevrolet,2006,101008,2.5,Manual,Electric,1,6,10301
Ford,2014,49348,2.3,Manual,Gasoline,4,8,14594
Honda,2004,207259,4.4,Manual,Diesel,3,1,3596
Hyundai,2001,12273,1.9,Automatic,Gasoline,3,3,7955
Honda,2006,69236,1.7,Automatic,Diesel,2,1,12088
Hyundai,2007,211641,1.1,Manual,Diesel,4,10,1438
Chevrolet,2006,139607,1.8,Automatic,Electric,1,9,8043
Hyundai,2006,154749,3.1,Manual,Electric,4,7,4309
Chevrolet,2013,219096,3.2,Manual,Electric,1,8,10834
Chevrolet,2020,112157,2.0,Manual,Gasoline,2,9,15382
Chevrolet,2017,5908,1.3,Automatic,Electric,2,3,20449
Chevrolet,2005,206225,4.0,Manual,Gasoline,1,10,5264
Chevrolet,2003,113352,4.0,Manual,Electric,1,2,7318
Honda,2009,100967,5.0,Automatic,Electric,1,6,10870
Chevrolet,2017,93989,4.6,Manual,Electric,2,5,19508
Honda,2011,40079,4.7,Manual,Gasoline,4,4,16368
Chevrolet,2015,217628,4.2,Automatic,Diesel,2,6,10512
Hyundai,2006,116889,3.5,Manual,Gasoline,3,6,8339
Chevrolet,2005,248393,1.5,Manual,Gasoline,2,3,346
Ford,2004,54323,3.5,Manual,Gasoline,3,2,11894
Chevrolet,2002,181392,1.2,Automatic,Diesel,3,9,-980
Chevrolet,2011,228170,4.5,Manual,Gasoline,2,8,6527
Hyundai,2014,94909,2.9,Manual,Electric,2,4,17204
BMW,2009,51105,3.8,Manual,Diesel,2,6,13209
Hyundai,2019,166236,1.2,Automatic,Gasoline,4,3,12992
Ford,2018,137957,3.1,Automatic,Gasoline,2,8,15154
BMW,2015,193891,2.2,Automatic,Diesel,1,3,9828
Toyota,2010,6049,2.1,Manual,Gasoline,2,2,16765
Toyota,2007,58281,2.6,Automatic,Diesel,3,7,12426
Ford,2002,48271,1.0,Manual,Electric,4,3,7248
Hyundai,2022,71697,2.9,Automatic,Gasoline,4,9,18225
Honda,2006,202423,2.9,Automatic,Gasoline,3,3,3917
Ford,2022,41534,4.5,Automatic,Electric,4,8,25224
BMW,2006,98034,2.8,Automatic,Gasoline,4,2,6886
BMW,2013,63097,2.5,Manual,Gasoline,1,9,14622
Chevrolet,2001,189885,5.0,Automatic,Diesel,1,1,1576
Toyota,2009,30037,3.3,Manual,Gasoline,4,3,13933
BMW,2018,172079,2.9,Manual,Electric,2,2,11747
Ford,2008,215550,3.0,Manual,Gasoline,4,7,8212
BMW,2015,32278,4.2,Automatic,Diesel,1,5,22092
Ford,2018,144344,2.4,Automatic,Electric,4,8,9888
Honda,2017,193255,2.6,Manual,Electric,2,2,7113
Chevrolet,2008,104173,4.0,Automatic,Electric,2,8,11759
Toyota,2015,43294,1.3,Manual,Electric,1,7,17358
BMW,2012,78277,4.5,Automatic,Diesel,4,5,12380
Ford,2009,198581,2.7,Automatic,Diesel,1,2,5230
Hyundai,2019,9694,3.3,Manual,Diesel,3,10,23886
Toyota,2013,231914,4.0,Automatic,Diesel,1,7,10418
Honda,2011,63150,2.1,Manual,Gasoline,1,10,13333
Ford,2018,72470,4.6,Manual,Diesel,1,4,14874
Chevrolet,2006,26556,4.9,Automatic,Gasoline,4,4,17570
Chevrolet,2022,200543,3.0,Automatic,Electric,3,8,11431
Honda,2014,185927,4.7,Automatic,Gasoline,4,6,12579
Honda,2015,54086,1.0,Manual,Gasoline,2,9,13397
Chevrolet,2007,154979,4.6,Automatic,Gasoline,3,2,9252
BMW,2009,207767,2.2,Automatic,Diesel,1,5,5931
BMW,2003,184559,2.2,Automatic,Diesel,1,6,6140
Ford,2018,165230,1.9,Automatic,Electric,1,8,9122
Hyundai,2018,156365,2.3,Manual,Diesel,4,4,10618
Ford,2020,181833,1.9,Automatic,Gasoline,2,7,15235
Hyundai,2014,248189,4.6,Manual,Diesel,3,7,8853
Honda,2013,104468,4.6,Automatic,Diesel,3,4,13057
Toyota,2000,38387,1.4,Automatic,Gasoline,4,1,9526
Ford,2015,176822,1.6,Automatic,Electric,2,3,7060
Ford,2009,73602,4.4,Manual,Diesel,3,2,14310
Hyundai,2018,157328,2.6,Manual,Electric,4,3,11164
Honda,2021,243014,1.7,Automatic,Gasoline,2,5,11535
Honda,2002,236713,3.0,Manual,Diesel,2,1,-948
Hyundai,2004,141666,2.7,Manual,Electric,3,5,1308
Honda,2008,7460,1.9,Automatic,Electric,3,2,13329
Chevrolet,2017,77356,3.9,Automatic,Gasoline,2,4,16097
BMW,2010,59698,3.5,Automatic,Diesel,3,6,14126
Chevrolet,2015,106746,1.4,Automatic,Electric,4,9,14076
Toyota,2001,21191,4.7,Automatic,Electric,2,10,11276
Ford,2011,89631,3.2,Automatic,Electric,3,6,11764
Toyota,2021,15529,2.0,Manual,Electric,3,10,21211
Ford,2005,37175,1.8,Automatic,Electric,4,2,9822
BMW,2010,22675,1.5,Automatic,Electric,3,8,14796
Honda,2007,179230,2.7,Automatic,Electric,3,5,7313
Chevrolet,2011,51798,1.5,Automatic,Electric,3,9,13837
Hyundai,2001,75910,2.7,Manual,Electric,1,10,11104
Chevrolet,2008,135400,1.6,Manual,Electric,4,9,6333
BMW,2014,162048,3.6,Manual,Diesel,4,4,10240
Toyota,2001,199188,4.1,Automatic,Gasoline,1,1,6227
Hyundai,2000,83678,3.2,Automatic,Gasoline,4,9,6947
Honda,2009,67821,3.7,Manual,Gasoline,3,9,19109
BMW,2001,17204,4.8,Manual,Electric,3,8,15672
Hyundai,2011,191737,3.6,Automatic,Gasoline,3,5,6869
BMW,2022,12394,2.5,Automatic,Electric,4,5,23051
BMW,2007,69814,2.8,Automatic,Diesel,4,10,12902
Honda,2004,38593,4.4,Automatic,Gasoline,2,6,10660
Ford,2021,178036,1.5,Automatic,Diesel,1,1,14786
Hyundai,2000,213260,2.3,Manual,Diesel,4,9,2679
Honda,2014,120064,3.3,Automatic,Electric,2,5,16250
BMW,2005,235348,3.7,Manual,Gasoline,1,7,5726
Honda,2011,58365,4.1,Automatic,Diesel,1,8,16679
Ford,2007,245644,2.3,Manual,Gasoline,3,5,4677
Chevrolet,2012,136515,1.6,Manual,Diesel,3,3,6902
Hyundai,2018,225511,4.8,Manual,Diesel,2,6,15591
Ford,2000,235130,1.3,Automatic,Electric,2,7,233
Toyota,2010,164252,1.4,Automatic,Gasoline,3,4,3181
Hyundai,2019,184863,3.0,Automatic,Electric,3,9,9668
Ford,2000,222727,4.3,Manual,Electric,1,4,2639
BMW,2007,211971,4.1,Manual,Electric,1,10,4722
Hyundai,2004,179737,4.8,Automatic,Electric,4,2,7553
Hyundai,2016,108700,1.6,Manual,Electric,3,9,11593
Honda,2007,102077,2.5,Manual,Diesel,1,4,7250
BMW,2009,139537,2.1,Manual,Gasoline,2,4,7442
Toyota,2001,73247,4.4,Manual,Gasoline,1,10,17275
Chevrolet,2008,187631,3.0,Automatic,Electric,3,1,4028
Ford,2022,161270,1.1,Manual,Gasoline,1,2,15250
Honda,2002,59740,3.8,Automatic,Diesel,3,3,9097
Ford,2017,158560,2.6,Manual,Electric,1,7,12194
Toyota,2006,174587,3.1,Manual,Diesel,4,9,7020
Toyota,2014,225216,4.6,Automatic,Diesel,4,5,9214
Hyundai,2020,32898,2.0,Manual,Electric,2,4,19368
Toyota,2021,137991,2.0,Automatic,Diesel,2,2,14976
Ford,2019,186142,2.1,Automatic,Electric,3,7,8505
BMW,2017,67613,2.4,Automatic,Diesel,3,6,16354
BMW,2002,101707,1.4,Automatic,Gasoline,3,7,6403
Hyundai,2022,116777,3.8,Automatic,Gasoline,1,8,19371
Chevrolet,2013,222207,1.8,Automatic,Gasoline,1,9,6027
Ford,2001,218573,4.7,Automatic,Electric,1,10,4828
Ford,2013,52003,1.9,Manual,Diesel,2,5,13494
Toyota,2021,53478,2.0,Automatic,Diesel,3,5,17721
Ford,2010,150506,2.2,Manual,Gasoline,1,4,9198
Honda,2015,182318,4.1,Manual,Gasoline,2,3,9226
Chevrolet,2007,172721,2.7,Manual,Electric,4,7,5634
Toyota,2006,64030,4.3,Automatic,Electric,3,5,12109
Honda,2010,189133,4.1,Automatic,Diesel,4,7,7959
Hyundai,2002,138071,4.7,Manual,Electric,2,2,7611
BMW,2016,150921,4.0,Automatic,Electric,3,9,12072
Hyundai,2013,212511,1.2,Manual,Electric,1,9,7725
BMW,2005,249076,4.3,Manual,Gasoline,2,9,3202
Hyundai,2007,57800,4.8,Manual,Gasoline,4,5,15217
Ford,2021,10445,5.0,Automatic,Diesel,4,10,22021
Honda,2004,237004,1.5,Manual,Electric,4,9,-4666
BMW,2007,154112,3.5,Automatic,Gasoline,2,1,9780
Toyota,2001,200387,1.8,Manual,Electric,2,2,1398
Honda,2014,5246,2.1,Automatic,Diesel,3,10,19430
Toyota,2011,36153,4.0,Manual,Electric,3,5,19327
Honda,2016,10212,4.9,Automatic,Diesel,4,5,19510
Honda,2000,139411,3.4,Manual,Diesel,2,6,1912
Hyundai,2014,224750,4.4,Automatic,Gasoline,3,8,11418
BMW,2013,61238,1.0,Automatic,Electric,2,1,14342
BMW,2019,155466,1.1,Automatic,Gasoline,1,10,14538
Honda,2021,58871,3.4,Manual,Electric,2,9,23673
Ford,2015,105672,2.6,Manual,Electric,4,4,11369
Ford,2008,213794,4.6,Manual,Diesel,2,8,9084
Toyota,2000,39607,2.2,Automatic,Diesel,4,5,8712
Toyota,2016,57055,2.7,Automatic,Electric,3,1,18379
Hyundai,2012,109509,3.1,Manual,Gasoline,3,9,16696
Honda,2020,140467,2.1,Manual,Diesel,3,8,14431
Toyota,2020,132378,4.6,Automatic,Diesel,1,5,15489
Toyota,2004,151362,2.9,Manual,Electric,4,4,3520
Chevrolet,2009,92687,2.7,Automatic,Electric,1,8,7357
Honda,2005,70078,4.4,Automatic,Diesel,1,9,15699
Hyundai,2018,139763,2.2,Automatic,Gasoline,3,7,16441
Toyota,2012,143542,4.3,Manual,Diesel,4,4,14045
Hyundai,2000,139913,1.5,Automatic,Electric,2,7,3103
BMW,2019,107652,1.7,Manual,Diesel,2,6,16492
Hyundai,2014,68197,4.8,Automatic,Electric,4,3,17801
Ford,2013,60773,4.4,Manual,Diesel,2,10,15039
Ford,2007,153848,2.6,Manual,Electric,3,3,9504
Hyundai,2009,207668,3.6,Automatic,Electric,3,1,7335
Ford,2008,123943,4.8,Automatic,Gasoline,1,5,13075
BMW,2016,32584,1.8,Automatic,Electric,3,8,18123
Honda,2008,249901,1.2,Automatic,Diesel,2,6,2071
Ford,2002,140372,3.1,Manual,Electric,1,8,7087
Ford,2010,8338,1.6,Manual,Diesel,4,7,14813
Hyundai,2011,67601,1.7,Manual,Gasoline,4,2,13734
BMW,2009,141559,4.6,Manual,Diesel,1,8,15224
Honda,2016,41282,1.0,Manual,Gasoline,3,4,16761
Hyundai,2016,231137,4.3,Automatic,Gasoline,1,5,11976
Hyundai,2010,120447,3.1,Automatic,Electric,1,8,9015
Chevrolet,2021,100798,3.2,Manual,Gasoline,3,5,19286
BMW,2003,135963,3.7,Automatic,Diesel,4,5,8421
Honda,2006,212888,2.7,Automatic,Gasoline,1,6,6306
BMW,2020,113611,1.5,Automatic,Gasoline,4,7,14170
Honda,2013,164876,1.4,Automatic,Electric,2,9,11026
BMW,2006,145987,4.0,Automatic,Diesel,3,7,7462
Hyundai,2007,16158,1.9,Automatic,Gasoline,2,6,15969
Hyundai,2000,210229,1.1,Manual,Electric,4,10,2503
Toyota,2021,15547,4.9,Automatic,Electric,2,4,21311
Ford,2003,93713,4.9,Automatic,Diesel,2,10,11942
Chevrolet,2011,247861,2.5,Manual,Electric,2,2,3866
BMW,2002,7459,1.1,Manual,Gasoline,1,9,12101
Chevrolet,2012,164840,3.9,Manual,Electric,1,10,11236
Toyota,2019,68146,4.3,Automatic,Diesel,3,5,18944
Ford,2005,108577,1.5,Manual,Diesel,4,5,6407
BMW,2010,186942,1.5,Automatic,Electric,4,3,8836
Honda,2022,112761,4.3,Manual,Gasoline,3,3,16978
Ford,2003,108727,4.7,Automatic,Electric,4,1,8272
Hyundai,2019,55460,4.2,Automatic,Diesel,4,5,17415
Toyota,2015,87970,1.8,Manual,Electric,2,3,15413
Ford,2006,196889,2.6,Automatic,Electric,2,2,6530
Ford,2021,174319,3.4,Automatic,Gasoline,4,9,15369
Hyundai,2010,20419,1.6,Automatic,Electric,3,10,13538
BMW,2000,236625,1.8,Automatic,Gasoline,3,6,-4339
Honda,2006,40577,2.1,Manual,Electric,4,3,12990
Hyundai,2011,7921,3.0,Manual,Electric,3,7,19101
Honda,2006,140748,3.0,Manual,Gasoline,3,9,7342
BMW,2022,222033,4.3,Automatic,Gasoline,2,9,13747
Ford,2006,236793,4.0,Manual,Diesel,3,1,617
Honda,2009,185756,4.7,Manual,Gasoline,1,2,7031
Toyota,2015,149535,4.3,Automatic,Electric,2,8,14396
Toyota,2007,161546,2.0,Manual,Diesel,1,1,5813
Hyundai,2008,45935,2.3,Manual,Gasoline,4,3,13181
BMW,2008,130534,3.0,Manual,Gasoline,3,7,11951
Hyundai,2001,203077,1.1,Automatic,Diesel,1,8,-1738
Hyundai,2012,194668,4.6,Manual,Electric,3,5,10278
Chevrolet,2012,77828,1.2,Manual,Electric,1,2,10648
Hyundai,2022,128649,2.3,Manual,Diesel,2,3,15317
Chevrolet,2022,227017,3.3,Automatic,Electric,4,9,12929
Toyota,2003,94062,3.1,Automatic,Gasoline,1,10,6866
Toyota,2011,60152,3.6,Manual,Electric,2,7,13986
Hyundai,2016,225073,3.1,Manual,Gasoline,4,1,7618
Toyota,2001,101491,1.9,Manual,Electric,1,3,6919
BMW,2012,228393,1.8,Automatic,Gasoline,1,9,7982
Chevrolet,2017,91569,4.6,Automatic,Diesel,2,7,14378
Chevrolet,2014,77467,2.1,Manual,Gasoline,4,2,12591
Hyundai,2007,188648,2.1,Manual,Electric,4,6,4974
Toyota,2014,202699,2.7,Automatic,Gasoline,2,9,8664
Honda,2000,161844,1.6,Automatic,Electric,3,4,3239
Chevrolet,2019,152435,3.0,Manual,Electric,2,10,11897
Hyundai,2009,164562,3.7,Automatic,Gasoline,4,2,8266
Hyundai,2011,195076,4.1,Manual,Electric,2,3,7822
BMW,2004,127537,3.8,Manual,Diesel,3,7,10066
Ford,2008,58806,1.6,Automatic,Electric,2,4,11707
Ford,2022,136332,2.8,Manual,Diesel,2,7,15294
Chevrolet,2007,80992,1.2,Manual,Diesel,1,5,12086
BMW,2015,27320,1.1,Manual,Electric,3,8,15474
BMW,2013,83971,2.8,Manual,Diesel,4,8,12803
BMW,2012,178217,2.0,Manual,Diesel,3,5,9267
Chevrolet,2022,199760,3.7,Manual,Gasoline,4,7,12960
Ford,2020,53581,3.9,Manual,Diesel,4,6,20452
BMW,2012,228633,4.6,Automatic,Diesel,1,8,11932
Toyota,2004,98645,4.0,Automatic,Diesel,3,9,9488
Hyundai,2015,25754,1.2,Manual,Diesel,1,5,14480
Hyundai,2010,74837,2.5,Automatic,Diesel,2,7,12528
Honda,2021,143279,2.1,Manual,Electric,3,1,13421
Honda,2004,163992,2.5,Manual,Diesel,2,8,7133
Chevrolet,2012,223811,1.6,Automatic,Electric,3,3,2473
Chevrolet,2010,128746,1.4,Manual,Electric,4,1,13937
Hyundai,2018,119780,3.1,Manual,Electric,2,6,13770
Toyota,2002,92081,3.9,Automatic,Gasoline,3,8,10646
Ford,2014,29016,3.8,Automatic,Gasoline,3,3,20018
Ford,2006,232706,2.8,Automatic,Electric,2,1,3147
Chevrolet,2006,65522,3.1,Automatic,Gasoline,1,3,12862
Toyota,2005,125896,3.1,Automatic,Diesel,3,5,8446
Chevrolet,2002,210164,3.8,Automatic,Electric,1,8,4856
Ford,2012,190140,1.2,Manual,Electric,1,9,6242
Chevrolet,2006,117099,3.8,Automatic,Electric,1,9,9037
BMW,2004,156174,3.3,Automatic,Gasoline,1,4,2831
Chevrolet,2022,109429,1.8,Manual,Gasoline,1,8,17499
Hyundai,2017,6924,1.2,Manual,Gasoline,4,5,17667
Chevrolet,2021,90015,1.4,Automatic,Diesel,1,3,16947
Hyundai,2007,109987,3.1,Manual,Gasoline,4,5,9466
Toyota,2016,59333,4.0,Manual,Electric,3,2,20214
Ford,2019,220530,2.3,Manual,Gasoline,4,6,9544
Honda,2000,220268,2.5,Manual,Gasoline,4,1,-1156
Honda,2013,182171,4.7,Manual,Gasoline,1,6,10394
Ford,2016,193418,1.9,Manual,Gasoline,3,5,10231
Honda,2009,131372,1.4,Manual,Electric,3,9,14570
Chevrolet,2011,211553,2.4,Automatic,Gasoline,3,7,9265
Toyota,2015,186134,4.0,Manual,Electric,2,6,8877
Toyota,2013,136378,3.5,Automatic,Gasoline,4,7,12853
Ford,2015,93495,2.7,Manual,Diesel,1,10,13457
Honda,2007,74767,4.9,Manual,Diesel,2,5,12873
Chevrolet,2022,109332,3.9,Automatic,Electric,1,1,17421
Toyota,2009,148279,1.2,Manual,Electric,2,9,7513
Toyota,2016,44426,4.0,Manual,Diesel,3,5,20534
BMW,2017,11336,1.1,Automatic,Diesel,2,4,17409
BMW,2019,117200,3.6,Manual,Gasoline,3,6,16675
Toyota,2015,211238,1.8,Manual,Diesel,2,5,7721
Ford,2016,22256,3.8,Automatic,Electric,1,1,17890
Hyundai,2015,235517,2.2,Automatic,Electric,1,2,5542
Hyundai,2018,185889,4.5,Manual,Diesel,2,4,11887
Chevrolet,2007,242776,2.3,Automatic,Electric,4,8,4287
Toyota,2005,38719,3.5,Manual,Gasoline,4,5,12320
Toyota,2005,47017,2.1,Manual,Gasoline,2,7,14986
Toyota,2020,50704,4.7,Automatic,Diesel,4,2,19299
Ford,2008,35013,4.1,Automatic,Electric,1,8,14079
BMW,2003,84991,2.0,Automatic,Diesel,4,5,6115
Toyota,2011,75258,4.8,Automatic,Electric,2,4,15222
Toyota,2011,83348,2.4,Manual,Electric,4,9,12054
Honda,2022,231884,3.6,Automatic,Electric,2,6,11401
Ford,2016,172848,4.0,Automatic,Gasoline,1,4,14306
Chevrolet,2014,15060,1.1,Manual,Electric,3,8,16313
Toyota,2008,214664,4.8,Manual,Gasoline,1,3,6116
Honda,2006,142727,2.4,Manual,Electric,1,10,8335
Hyundai,2009,224182,1.8,Manual,Diesel,2,2,4164
Chevrolet,2015,54923,4.4,Manual,Gasoline,1,7,19861
Toyota,2011,83563,3.8,Manual,Gasoline,1,4,15694
Toyota,2006,140102,1.3,Manual,Gasoline,4,4,7100
Honda,2017,94779,1.5,Manual,Diesel,2,10,16636
Ford,2014,169361,3.9,Manual,Gasoline,4,9,10473
Toyota,2005,155811,1.3,Automatic,Diesel,2,2,4470
Hyundai,2011,104704,4.7,Automatic,Electric,4,1,13811
Toyota,2010,134157,4.0,Manual,Electric,4,7,11667
Hyundai,2019,115234,2.3,Automatic,Diesel,3,8,21498
Chevrolet,2002,66687,2.5,Manual,Gasoline,1,3,11161
Chevrolet,2001,41491,3.0,Manual,Gasoline,4,2,12246
BMW,2005,231621,2.4,Manual,Diesel,3,4,1644
BMW,2021,77115,4.1,Manual,Electric,4,2,19310
Hyundai,2004,122935,4.9,Automatic,Diesel,4,2,10983
Ford,2017,88778,3.3,Automatic,Gasoline,3,5,19367
Toyota,2015,140853,2.8,Manual,Gasoline,3,10,11049
Toyota,2007,25448,1.9,Automatic,Gasoline,3,5,12182
BMW,2019,247249,3.6,Automatic,Gasoline,1,8,9640
Hyundai,2021,56550,3.7,Manual,Electric,1,9,21291
Toyota,2010,54294,3.7,Manual,Electric,4,2,16230
Toyota,2009,26446,1.1,Automatic,Electric,1,1,14311
Ford,2011,81579,4.6,Automatic,Gasoline,3,3,15729
Honda,2020,221461,2.4,Manual,Gasoline,2,6,8906
BMW,2005,119679,4.0,Manual,Gasoline,1,5,9173
BMW,2019,90615,4.0,Automatic,Diesel,3,8,15594
Honda,2004,22101,3.6,Manual,Gasoline,3,8,15752
Toyota,2022,202250,2.6,Manual,Electric,3,2,12255
Ford,2008,33016,3.4,Manual,Electric,3,9,12820
Ford,2015,155004,1.2,Automatic,Electric,4,4,14556
BMW,2021,180725,4.0,Automatic,Diesel,3,1,8968
Ford,2013,95481,1.4,Manual,Electric,3,2,11700
Chevrolet,2021,57802,2.6,Automatic,Diesel,4,6,21938
Honda,2007,12549,1.4,Manual,Diesel,1,5,12302
Toyota,2019,215005,4.3,Automatic,Diesel,2,7,12580
Chevrolet,2018,161434,3.2,Automatic,Gasoline,4,9,14485
Honda,2013,52842,3.8,Automatic,Gasoline,4,6,12183
Hyundai,2006,51539,3.7,Manual,Electric,1,6,11043
BMW,2004,38717,4.4,Manual,Electric,1,2,13043
Ford,2017,190668,1.5,Manual,Diesel,3,7,9502
Hyundai,2001,159088,3.6,Automatic,Gasoline,1,2,2152
Ford,2010,191272,3.3,Manual,Electric,2,7,7896
Chevrolet,2021,216340,1.1,Manual,Electric,4,8,11153
Toyota,2007,196359,1.8,Manual,Gasoline,2,1,6661
Toyota,2000,120042,2.1,Manual,Diesel,3,9,5914
Toyota,2021,132922,1.3,Automatic,Electric,2,8,12636
Ford,2011,97447,2.4,Manual,Electric,3,9,13571
Hyundai,2001,88402,1.1,Manual,Gasoline,2,5,7558
Toyota,2017,47607,3.2,Automatic,Gasoline,4,4,17892
Hyundai,2006,163693,1.8,Manual,Diesel,2,1,4462
Ford,2016,17823,2.1,Automatic,Diesel,1,9,17692
Chevrolet,2021,34986,4.6,Automatic,Electric,2,4,23504
Hyundai,2022,126682,3.0,Automatic,Diesel,4,4,16282
Chevrolet,2013,69325,2.1,Manual,Electric,3,4,14701
Ford,2006,132925,3.4,Automatic,Electric,2,2,6962
Ford,2021,62771,1.8,Automatic,Gasoline,2,4,18208
BMW,2002,59973,1.3,Automatic,Electric,1,2,5798
Ford,2005,150762,1.1,Manual,Gasoline,3,8,4193
Ford,2019,44107,4.8,Automatic,Electric,3,7,21388
Honda,2001,62888,3.9,Automatic,Electric,3,10,9269
Toyota,2016,15956,4.2,Automatic,Electric,4,2,19308
BMW,2011,91839,4.9,Manual,Diesel,4,2,16026
BMW,2011,192299,4.7,Automatic,Diesel,1,2,8690
BMW,2016,172605,3.9,Automatic,Gasoline,2,1,11140
Honda,2009,231282,3.8,Manual,Electric,4,6,4058
Chevrolet,2002,192306,2.3,Manual,Gasoline,3,6,1742
Ford,2019,106131,1.4,Manual,Gasoline,2,1,14180
Toyota,2017,72594,3.3,Automatic,Electric,2,1,18036
Hyundai,2012,192973,3.3,Automatic,Diesel,2,6,5680
Chevrolet,2011,16519,4.8,Automatic,Diesel,1,6,20181
Ford,2016,167187,2.8,Automatic,Gasoline,4,4,10576
